environment_frame,wall_clock_time_seconds,fps,eval_mean_return,eval_std_return,epsilon,q_learning_loss,mean_q_value
525000,2506.4123861789703,209.46273761444095,-20.966666666666665,0.17950549357115012,0.5725,0.00034678730298765004,-0.14290963113307953
550000,2647.853595018387,207.71541177218305,-20.866666666666667,0.339934634239519,0.55,0.0011769150150939822,-0.04306110739707947
575000,2791.1653599739075,206.007142480863,-20.833333333333332,0.372677996249965,0.5275,0.00046454608673229814,-0.11137189716100693
600000,2944.6287100315094,203.76083339667494,-19.6,1.6451950239004087,0.5049999999999999,0.00036956509575247765,-0.12463494390249252
625000,3133.893922805786,199.4324043489755,-14.866666666666667,2.3907228102721474,0.48250000000000004,0.0015651237918063998,-0.20776641368865967
650000,3318.538952112198,195.86932965969538,-16.766666666666666,2.3619671650742498,0.45999999999999996,0.00041543456609360874,-0.022434141486883163
675000,3527.8318359851837,191.33565067702156,-17.7,1.69607389776114,0.4375,0.004166765604168177,-0.027386143803596497
700000,3729.197350025177,187.7079527569348,-17.833333333333332,1.827262676488766,0.4149999999999999,0.0015709688887000084,-0.08598251640796661
725000,3892.9376451969147,186.2346808699376,-18.666666666666668,1.679947089113887,0.39249999999999996,0.010240357369184494,-0.017960097640752792
750000,4097.35645198822,183.044850695351,-17.333333333333332,2.1029080394116675,0.37,0.0005855652852915227,0.013738013803958893
775000,4322.255305051804,179.30454017697875,-11.966666666666667,3.1035821597344935,0.34750000000000003,0.0029252527747303247,-0.16126415133476257
800000,4537.126138925552,176.32306784163455,-15.066666666666666,2.619584360585133,0.32499999999999996,0.004684731364250183,-0.01418377086520195
825000,4753.351522922516,173.56174817312677,-16.666666666666668,2.958978802822953,0.3025,0.003776739351451397,-0.11795147508382797
850000,5029.800306081772,168.99279261088265,-11.666666666666666,4.213734158149462,0.2799999999999999,0.002770084422081709,-0.09010123461484909
875000,5268.203111886978,166.09078682359765,-12.7,3.8570282169912455,0.25750000000000006,0.001445314264856279,-0.02449510246515274
900000,5549.251309871674,162.18404064685444,-14.0,3.3065591380365986,0.235,0.001828247681260109,-0.07681203633546829
925000,5741.003664016724,161.12165293394014,-19.1,1.9723082923316022,0.21250000000000002,0.002848107600584626,-0.03376004099845886
950000,6020.852237224579,157.7849717231662,-14.833333333333334,3.1207192903061447,0.18999999999999995,0.0006432529771700501,-0.08470071852207184
975000,6302.445461988449,154.70185436435787,-15.133333333333333,2.4864074931962024,0.16749999999999998,0.005112008191645145,-0.10711972415447235
1000000,6568.950657129288,152.23131550159337,-12.266666666666667,3.855155278613589,0.14500000000000002,0.0009234724566340446,-0.08711941540241241
1025000,6835.128153800964,149.96061184746844,-9.8,3.7982452088650973,0.12250000000000005,0.001899919006973505,-0.0018185712397098541
1050000,7081.683484077454,148.2698291106465,-12.433333333333334,4.2322833343506465,0.09999999999999998,0.0029302930925041437,-0.03239172697067261
1075000,7365.251886844635,145.95563281684278,-10.0,5.310367218940701,0.09999999999999998,0.0012602476635947824,-0.03245873749256134
1100000,7635.669240236282,144.06071888241934,-10.466666666666667,3.9642849992849345,0.09999999999999998,0.0027434718795120716,-0.07331770658493042
1125000,7881.408911943436,142.74097595609328,-12.7,3.49428104193123,0.09999999999999998,0.015808312222361565,0.00026746559888124466
1150000,8147.478239059448,141.14796827399883,-8.6,4.192055979269997,0.09999999999999998,0.00222425046376884,-0.00909598171710968
1175000,8388.176980018616,140.0781126577103,-11.133333333333333,3.422799374131583,0.09999999999999998,0.0026411109138280153,0.1456042379140854
1200000,8933.967280864716,134.3188263706869,-9.8,3.5534021256630477,0.09999999999999998,0.001242031343281269,0.08250170946121216
1225000,9650.514674901962,126.93623514046597,-11.766666666666667,3.0515933907095523,0.09999999999999998,0.0014859390212222934,0.020989518612623215
1250000,9907.15124297142,126.17148657003497,-12.3,2.0355179521029365,0.09999999999999998,0.002301428932696581,-0.047600120306015015
1275000,10742.435636043549,118.68816748800789,-10.266666666666667,3.1615748537011674,0.09999999999999998,0.0016119901556521654,0.042062994092702866
1300000,16830.23731303215,77.24192926223888,-13.4,2.6025628394590847,0.09999999999999998,0.0009138597524724901,0.13797131180763245
1325000,19869.945164203644,66.68362640411128,-13.1,3.165964834506747,0.09999999999999998,0.002646873239427805,0.15055815875530243
1350000,20071.05140900612,67.26105037996025,-17.666666666666668,2.13437474581095,0.09999999999999998,0.003106827614828944,0.12958669662475586
1375000,20322.6702170372,67.65843195384936,-11.033333333333333,2.509758731210809,0.09999999999999998,0.0026436378248035908,0.07217736542224884
1400000,20575.411746025085,68.04238074459893,-11.7,4.196427051671457,0.09999999999999998,0.006599528715014458,0.02658153884112835
1425000,20804.738658189774,68.49401107179882,-13.766666666666667,3.3134406421254763,0.09999999999999998,0.012563515454530716,-0.03406677395105362
1450000,21053.800696134567,68.87117537244228,-13.766666666666667,2.7890659527678596,0.09999999999999998,0.0021539307199418545,0.0472138375043869
1475000,21253.45004606247,69.40049717749291,-17.066666666666666,3.182591536608003,0.09999999999999998,0.004619787447154522,0.1498297154903412
1500000,21427.972671985626,70.00195599283133,-19.766666666666666,1.4067298564006125,0.09999999999999998,0.009077981114387512,0.07411761581897736
